TimeUTC,DeviceId,Label,BytesHex,Status,ErrorMsg
2026-01-25T03:56:12.819574+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T03:56:13.383728+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T03:56:13.957554+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T03:56:14.357944+00:00,203244213156284-X20P,GEM auto-config,b562068a090000010000b70191200104bc,rejected,Device sent NACK
2026-01-25T04:12:05.754271+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T04:12:06.279458+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T04:12:06.803912+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T04:12:07.319325+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T04:12:07.816733+00:00,203244213156284-X20P,GEM auto-config,b562068a090000010000b70191200104bc,rejected,Device sent NACK
2026-01-25T04:17:25.932786+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T04:17:26.450253+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T04:17:26.947868+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T04:17:27.514507+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T04:17:28.014263+00:00,203244213156284-X20P,GEM auto-config,b562068a090000010000b70191200104bc,rejected,Device sent NACK
2026-01-25T04:33:37.391533+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T04:33:37.909818+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T04:33:38.392800+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T04:33:38.909829+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T04:33:39.391496+00:00,203244213156284-X20P,GEM auto-config,b562068a090000010000b70191200104bc,rejected,Device sent NACK
2026-01-25T04:46:23.348578+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T04:46:23.848610+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T04:46:24.347893+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T04:46:24.852387+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T04:46:25.348049+00:00,203244213156284-X20P,GEM auto-config,b562068a090000010000b70191200104bc,rejected,Device sent NACK
2026-01-25T04:54:49.253515+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T04:54:49.770213+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T04:54:50.269355+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T04:54:50.786766+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T04:54:51.269345+00:00,203244213156284-X20P,GEM auto-config,b562068a090000010000b70191200104bc,rejected,Device sent NACK
2026-01-25T05:45:06.228192+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T05:45:06.717042+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T05:45:07.217416+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T05:45:07.722871+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T05:45:08.233360+00:00,203244213156284-X20P,GEM auto-config,b562068a090000010000b70191200104bc,rejected,Device sent NACK
2026-01-25T06:05:57.920043+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T06:05:58.435541+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T06:05:58.941634+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T06:05:59.442392+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T06:05:59.943283+00:00,203244213156284-X20P,GEM auto-config,b562068a090000010000b70191200104bc,rejected,Device sent NACK
2026-01-25T15:07:08.239384+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T15:07:08.526333+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T15:07:08.840752+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T15:07:09.159846+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T15:07:09.466779+00:00,203244213156284-X20P,GEM auto-config,b562068a090000010000b70191200104bc,rejected,Device sent NACK
2026-01-25T21:16:24.339288+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T21:16:24.858077+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T21:16:25.373913+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T21:16:25.891879+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T21:16:26.371967+00:00,203244213156284-X20P,GEM auto-config,b562068a090000010000b70191200104bc,rejected,Device sent NACK
2026-01-26T02:50:49.410275+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-26T02:50:49.720813+00:00,203244213156284-X20P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-26T02:50:50.032751+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-26T02:50:50.344092+00:00,203244213156284-X20P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-26T02:50:50.657210+00:00,203244213156284-X20P,GEM auto-config,b562068a090000010000b70191200104bc,rejected,Device sent NACK
