TimeUTC,DeviceId,Label,BytesHex,Status,ErrorMsg
2025-12-03T03:12:13.687272+00:00,3816849-mosaic-X5,X5 auto-config 1/7,736e742c20616c6c200a,confirmed,
2025-12-03T03:12:14.186797+00:00,3816849-mosaic-X5,X5 auto-config 2/7,736e752c20616c6c200a,confirmed,
2025-12-03T03:12:14.687502+00:00,3816849-mosaic-X5,X5 auto-config 3/7,73736f2c2053747265616d312c20555342312c204d65617345706f63682b50565447656f642c2073656331200a,confirmed,
2025-12-03T03:12:15.188308+00:00,3816849-mosaic-X5,X5 auto-config 4/7,736e6f2c2053747265616d322c20555342312c204753412b4752532c2073656331200a,confirmed,
2025-12-03T03:12:15.687950+00:00,3816849-mosaic-X5,X5 auto-config 5/7,73736f2c2053747265616d332c20555342312c204368616e6e656c5374617475732b4750534e61762b4750535574632b474c4f4e61762b47414c4e61762b4244534e61762c2073656335200a,confirmed,
2025-12-03T03:12:16.190001+00:00,3816849-mosaic-X5,X5 auto-config 6/7,73736f2c2053747265616d342c20555342312c20424253616d706c65732b52656365697665725374617475732c2073656331200a,confirmed,
2025-12-03T03:12:16.690215+00:00,3816849-mosaic-X5,X5 auto-config 7/7,7372642c204d61782c20554156200a,confirmed,
2026-01-23T00:34:56.777582+00:00,3816849-mosaic-X5,X5 auto-config 1/7,736e742c20616c6c200a,confirmed,
2026-01-23T00:34:58.479013+00:00,3816849-mosaic-X5,X5 auto-config 2/7,736e752c20616c6c200a,confirmed,
2026-01-23T00:34:58.976843+00:00,3816849-mosaic-X5,X5 auto-config 3/7,73736f2c2053747265616d312c20555342312c204d65617345706f63682b50565447656f642c2073656331200a,confirmed,
2026-01-23T00:34:59.477319+00:00,3816849-mosaic-X5,X5 auto-config 4/7,736e6f2c2053747265616d322c20555342312c204753412b4752532c2073656331200a,confirmed,
2026-01-23T00:34:59.981646+00:00,3816849-mosaic-X5,X5 auto-config 5/7,73736f2c2053747265616d332c20555342312c204368616e6e656c5374617475732b4750534e61762b4750535574632b474c4f4e61762b47414c4e61762b4244534e61762c2073656335200a,confirmed,
2026-01-23T00:35:00.478647+00:00,3816849-mosaic-X5,X5 auto-config 6/7,73736f2c2053747265616d342c20555342312c20424253616d706c65732b52656365697665725374617475732c2073656331200a,confirmed,
2026-01-23T00:35:00.978697+00:00,3816849-mosaic-X5,X5 auto-config 7/7,7372642c204d61782c20554156200a,confirmed,
2026-01-23T00:35:41.007053+00:00,3816849-mosaic-X5,X5 auto-config 1/7,736e742c20616c6c200a,confirmed,
2026-01-23T00:35:41.508757+00:00,3816849-mosaic-X5,X5 auto-config 2/7,736e752c20616c6c200a,confirmed,
2026-01-23T00:35:42.010777+00:00,3816849-mosaic-X5,X5 auto-config 3/7,73736f2c2053747265616d312c20555342312c204d65617345706f63682b50565447656f642c2073656331200a,confirmed,
2026-01-23T00:35:42.526828+00:00,3816849-mosaic-X5,X5 auto-config 4/7,736e6f2c2053747265616d322c20555342312c204753412b4752532c2073656331200a,confirmed,
2026-01-23T00:35:43.025468+00:00,3816849-mosaic-X5,X5 auto-config 5/7,73736f2c2053747265616d332c20555342312c204368616e6e656c5374617475732b4750534e61762b4750535574632b474c4f4e61762b47414c4e61762b4244534e61762c2073656335200a,confirmed,
2026-01-23T00:35:43.522258+00:00,3816849-mosaic-X5,X5 auto-config 6/7,73736f2c2053747265616d342c20555342312c20424253616d706c65732b52656365697665725374617475732c2073656331200a,confirmed,
2026-01-23T00:35:44.027345+00:00,3816849-mosaic-X5,X5 auto-config 7/7,7372642c204d61782c20554156200a,confirmed,
2026-01-23T00:37:02.280887+00:00,3816849-mosaic-X5,X5 auto-config 1/7,736e742c20616c6c200a,confirmed,
2026-01-23T00:37:02.774545+00:00,3816849-mosaic-X5,X5 auto-config 2/7,736e752c20616c6c200a,confirmed,
2026-01-23T00:37:03.271028+00:00,3816849-mosaic-X5,X5 auto-config 3/7,73736f2c2053747265616d312c20555342312c204d65617345706f63682b50565447656f642c2073656331200a,confirmed,
2026-01-23T00:37:05.033119+00:00,3816849-mosaic-X5,X5 auto-config 4/7,736e6f2c2053747265616d322c20555342312c204753412b4752532c2073656331200a,confirmed,
2026-01-23T00:37:05.525730+00:00,3816849-mosaic-X5,X5 auto-config 5/7,73736f2c2053747265616d332c20555342312c204368616e6e656c5374617475732b4750534e61762b4750535574632b474c4f4e61762b47414c4e61762b4244534e61762c2073656335200a,confirmed,
2026-01-23T00:37:07.313195+00:00,3816849-mosaic-X5,X5 auto-config 6/7,73736f2c2053747265616d342c20555342312c20424253616d706c65732b52656365697665725374617475732c2073656331200a,confirmed,
