TimeUTC,DeviceId,Label,BytesHex,Status,ErrorMsg
2026-01-25T00:58:25.678594+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T00:58:26.122907+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T00:59:32.894253+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T00:59:33.386968+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T00:59:33.960985+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T00:59:34.439588+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T00:59:35.060387+00:00,396620287218-F9P,GEM auto-config,b562068a090000010000b70191200104bc,applied,
2026-01-25T01:01:45.685062+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T01:01:46.152347+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T01:01:46.755128+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T01:01:47.140526+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T01:01:47.744738+00:00,396620287218-F9P,GEM auto-config,b562068a090000010000b70191200104bc,applied,
2026-01-25T01:03:13.142815+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T01:03:13.955264+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T01:03:14.332964+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T01:03:14.939903+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T01:03:15.412084+00:00,396620287218-F9P,GEM auto-config,b562068a090000010000b70191200104bc,applied,
2026-01-25T01:10:15.564296+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T01:10:15.905495+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T01:10:16.398561+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T01:10:16.922994+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T01:10:17.420432+00:00,396620287218-F9P,GEM auto-config,b562068a090000010000b70191200104bc,applied,
2026-01-25T01:43:20.886357+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T01:43:21.391387+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T01:43:21.916667+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T01:43:22.420564+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T01:43:22.901531+00:00,396620287218-F9P,GEM auto-config,b562068a090000010000b70191200104bc,applied,
2026-01-25T02:36:14.204674+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T02:36:14.516466+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T02:36:14.833658+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T02:36:15.137341+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T02:36:15.453327+00:00,396620287218-F9P,GEM auto-config,b562068a090000010000b70191200104bc,applied,
2026-01-25T02:42:15.042170+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T02:42:15.395634+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T02:42:15.890261+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T02:42:16.395619+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T02:42:16.902130+00:00,396620287218-F9P,GEM auto-config,b562068a090000010000b70191200104bc,applied,
2026-01-25T02:47:31.796523+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T02:47:32.164304+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T02:47:32.666471+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T02:47:33.171113+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T02:47:33.729203+00:00,396620287218-F9P,GEM auto-config,b562068a090000010000b70191200104bc,applied,
2026-01-25T02:53:08.978805+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000009009120015552,applied,
2026-01-25T02:53:09.336431+00:00,396620287218-F9P,GEM auto-config,b562068a09000001000048039120019799,applied,
2026-01-25T02:53:09.872661+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100006800912001b42d,applied,
2026-01-25T02:53:10.357065+00:00,396620287218-F9P,GEM auto-config,b562068a0900000100008e03912001ddf7,applied,
2026-01-25T02:53:10.880044+00:00,396620287218-F9P,GEM auto-config,b562068a090000010000b70191200104bc,applied,
